No.,Time,Source,Destination,Protocol,Length,HID Data,HID DataRA,
1373,6.297753,host,1.45.1,USB,91,40fa0001022100384c05fa800206519802273207a1e40e0062b8a1b8476dc0989c616086002660a500256198d664fa0b62980e272507a1e40b0062b8a1b8476d,40fa0001022100384c05fa800206519802273207a1e40e0062b8a1b8476dc0989c616086002660a500256198d664fa0b62980e272507a1e40b0062b8a1b8476d,
1376,6.299433,1.45.1,host,USB,27,,,
1381,6.317441,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1382,6.317467,host,1.45.1,USB,27,,,
1383,6.317898,host,1.45.1,USB,91,40fa0001022200384c05fa80020682c0989c616086002660a500256198d664fa0b62980b271807a1e40d0062b8a1b8476dc0989c616086002660a500256198d6,40fa0001022200384c05fa80020682c0989c616086002660a500256198d664fa0b62980b271807a1e40d0062b8a1b8476dc0989c616086002660a500256198d6,
1384,6.319445,1.45.1,host,USB,27,,,
1385,6.338432,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1386,6.338454,host,1.45.1,USB,27,,,
1387,6.338527,host,1.45.1,USB,91,40fa0001022300384c05fa800206b364fa0b62980d271707a0985c61a085a0a100271107a1e40f0062b8a1b8476dc0989c616086002660a500256198d664fa0b,40fa0001022300384c05fa800206b364fa0b62980d271707a0985c61a085a0a100271107a1e40f0062b8a1b8476dc0989c616086002660a500256198d664fa0b,
1388,6.339442,1.45.1,host,USB,27,,,
1389,6.358428,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1390,6.358442,host,1.45.1,USB,27,,,
1391,6.358547,host,1.45.1,USB,91,40fa0001022400384c05fa800206e462980f27f806ba5962b8a1b8476dc0989c616086002660a500256198d664fa0b62980627f006a1e40a0062b8a1b8476dc0,40fa0001022400384c05fa800206e462980f27f806ba5962b8a1b8476dc0989c616086002660a500256198d664fa0b62980627f006a1e40a0062b8a1b8476dc0,
1392,6.359443,1.45.1,host,USB,27,,,
1393,6.378429,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1394,6.378445,host,1.45.1,USB,27,,,
1395,6.378839,host,1.45.1,USB,91,40fa0001022500384c05fa80020715989c616086002660a5002561984e65fa0b62980a27ad06a0985c61c0850127c0a1a185a1a1d706ae5962b8a1b8476dc098,40fa0001022500384c05fa80020715989c616086002660a5002561984e65fa0b62980a27ad06a0985c61c0850127c0a1a185a1a1d706ae5962b8a1b8476dc098,
1396,6.379442,1.45.1,host,USB,27,,,
1397,6.39845,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1398,6.398473,host,1.45.1,USB,27,,,
1399,6.398584,host,1.45.1,USB,91,40fa0001022600384c05fa800207469c616086002660a5002561984e65fa0b629803279506d4148c136c13ad13553160b42633063760b460a5ca136b13609300,40fa0001022600384c05fa800207469c616086002660a5002561984e65fa0b629803279506d4148c136c13ad13553160b42633063760b460a5ca136b13609300,
1400,6.399443,1.45.1,host,USB,27,,,
1401,6.418434,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1402,6.418459,host,1.45.1,USB,27,,,
1403,6.418596,host,1.45.1,USB,91,40fa0001022700384c05fa80020777850074433b0133e3c4200cffe321fd0033553161a600850074ffe31afde0a6553100850074ffe314fd03330a3061a61033,40fa0001022700384c05fa80020777850074433b0133e3c4200cffe321fd0033553161a600850074ffe31afde0a6553100850074ffe314fd03330a3061a61033,
1404,6.419427,1.45.1,host,USB,27,,,
1405,6.439457,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1406,6.439486,host,1.45.1,USB,27,,,
1407,6.43989,host,1.45.1,USB,91,40fa0001022800384c05fa800207a860b47e1260b4ffe3c5fc9414211423ea004050933a129a3a50b34c9140b85493b83a54b35493983a54b35093ba3a50b303,40fa0001022800384c05fa800207a860b47e1260b4ffe3c5fc9414211423ea004050933a129a3a50b34c9140b85493b83a54b35493983a54b35093ba3a50b303,
1410,6.443438,1.45.1,host,USB,27,,,
1427,6.459443,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1428,6.459473,host,1.45.1,USB,27,,,
1429,6.460058,host,1.45.1,USB,91,40fa0001022900384c05fa800207d96c036c036c60986cb101143c780000d214a9126912263260b526332d1260b500e40120661240a34b12608263e4023060a2,40fa0001022900384c05fa800207d96c036c036c60986cb101143c780000d214a9126912263260b526332d1260b500e40120661240a34b12608263e4023060a2,
1432,6.463422,1.45.1,host,USB,27,,,
1435,6.479431,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1436,6.479444,host,1.45.1,USB,27,,,
1437,6.479798,host,1.45.1,USB,91,40fa0001022a00384c05fa8002080a608263ec100060a20d3360a1609163e4003763ec000360b10033052b62a123ea0007809164c4432060b11c3361dc000181,40fa0001022a00384c05fa8002080a608263ec100060a20d3360a1609163e4003763ec000360b10033052b62a123ea0007809164c4432060b11c3361dc000181,
1440,6.483453,1.45.1,host,USB,27,,,
1445,6.499431,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1446,6.499442,host,1.45.1,USB,27,,,
1447,6.499577,host,1.45.1,USB,91,40fa0001022b00384c05fa8002083bd8402084e4003784ec000181dc402061d840208b3b8c3b63ec001061dc4020073361dc0201608263e40130c06c60a21033,40fa0001022b00384c05fa8002083bd8402084e4003784ec000181dc402061d840208b3b8c3b63ec001061dc4020073361dc0201608263e40130c06c60a21033,
1448,6.503449,1.45.1,host,USB,27,,,
1453,6.520439,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1454,6.520468,host,1.45.1,USB,27,,,
1455,6.52092,host,1.45.1,USB,91,40fa0001022c00384c05fa8002086c0a3060b56c1160b5ffe362fc92140000d214a4116411263260b52633003160b500e40120611140a34611608263e4023060,40fa0001022c00384c05fa8002086c0a3060b56c1160b5ffe362fc92140000d214a4116411263260b52633003160b500e40120611140a34611608263e4023060,
1456,6.523447,1.45.1,host,USB,27,,,
1459,6.540439,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1460,6.540464,host,1.45.1,USB,27,,,
1461,6.540896,host,1.45.1,USB,91,40fa0001022d00384c05fa8002089da2608263e4103060a2631120a321a322110033082b60a1609163e4003763ec000160b10033052b62a123ea0007809164c4,40fa0001022d00384c05fa8002089da2608263e4103060a2631120a321a322110033082b60a1609163e4003763ec000160b10033052b62a123ea0007809164c4,
1462,6.543435,1.45.1,host,USB,27,,,
1467,6.560434,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1468,6.560452,host,1.45.1,USB,27,,,
1469,6.56092,host,1.45.1,USB,91,40fa0001022e00384c05fa800208ce432060b11c3361dc000181d8402084e4003784ec000181dc402061d840208b3b8c3b63ec001061dc4020253361dc020160,40fa0001022e00384c05fa800208ce432060b11c3361dc000181d8402084e4003784ec000181dc402061d840208b3b8c3b63ec001061dc4020253361dc020160,
1470,6.563983,1.45.1,host,USB,27,,,
1477,6.580432,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1478,6.580448,host,1.45.1,USB,27,,,
1479,6.580848,host,1.45.1,USB,91,40fa0001022f00384c05fa800208ff8263e40130c06c60a21033170400ff005055aa660000000030a0550050c45500306699550000010040004a005000450050,40fa0001022f00384c05fa800208ff8263e40130c06c60a21033170400ff005055aa660000000030a0550050c45500306699550000010040004a005000450050,
1480,6.583511,1.45.1,host,USB,27,,,
1485,6.600434,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1486,6.600453,host,1.45.1,USB,27,,,
1487,6.600879,host,1.45.1,USB,91,40fa0001023000384c05fa8002093000460050004800500a3060b5641360b5ffe3fcfb92140000d114036d836c01310030ffe379fd0131013044e44f01ffe373,40fa0001023000384c05fa8002093000460050004800500a3060b5641360b5ffe3fcfb92140000d114036d836c01310030ffe379fd0131013044e44f01ffe373,
1490,6.60347,1.45.1,host,USB,27,,,
1495,6.621434,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1496,6.621451,host,1.45.1,USB,27,,,
1497,6.621632,host,1.45.1,USB,91,40fa0001023100384c05fa80020961fdffe3fdfe9114d1147a125a12203140b320320a3040b3581220a2581280821032107540b3521240b3ffe3d7fb513c0364,40fa0001023100384c05fa80020961fdffe3fdfe9114d1147a125a12203140b320320a3040b3581220a2581280821032107540b3521240b3ffe3d7fb513c0364,
1498,6.623447,1.45.1,host,USB,27,,,
1503,6.641447,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1504,6.641479,host,1.45.1,USB,27,,,
1505,6.641897,host,1.45.1,USB,91,40fa0001023200384c05fa800209929114d3149312b312d412541206046d927143e3c78028070c6094403bf90f003360b493146095403bf10b608e7743e3c780,40fa0001023200384c05fa800209929114d3149312b312d412541206046d927143e3c78028070c6094403bf90f003360b493146095403bf10b608e7743e3c780,
1508,6.643434,1.45.1,host,USB,27,,,
1525,6.661455,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1526,6.661479,host,1.45.1,USB,27,,,
1527,6.661935,host,1.45.1,USB,91,40fa0001023300384c05fa800209c328ec0b6b126193403be80b0130ffe356ffe4070000d414436de512ffe3c5ff8012c41201b704046096413b070c6094403b,40fa0001023300384c05fa800209c328ec0b6b126193403be80b0130ffe356ffe4070000d414436de512ffe3c5ff8012c41201b704046096413b070c6094403b,
1528,6.663435,1.45.1,host,USB,27,,,
1535,6.681435,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1536,6.681438,host,1.45.1,USB,27,,,
1537,6.68191,host,1.45.1,USB,91,40fa0001023400384c05fa800209f4fb0f003360b494140033413d60b6f70b7911608b7743e3c78028f10b6197403bee0b00e0a52feb07d414221441383d0c40,40fa0001023400384c05fa800209f4fb0f003360b494140033413d60b6f70b7911608b7743e3c78028f10b6197403bee0b00e0a52feb07d414221441383d0c40,
1538,6.683454,1.45.1,host,USB,27,,,
1541,6.70244,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1542,6.702454,host,1.45.1,USB,27,,,
1543,6.703005,host,1.45.1,USB,91,40fa0001023500384c05fa80020a25383b0c42382f088911ca11aa112633c0b4511160b460a501330a3060b2103341b860b46111ed1160b460b8ffe374fb2733,40fa0001023500384c05fa80020a25383b0c42382f088911ca11aa112633c0b4511160b460a501330a3060b2103341b860b46111ed1160b460b8ffe374fb2733,
1544,6.707453,1.45.1,host,USB,27,,,
1545,6.72244,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1546,6.722452,host,1.45.1,USB,27,,,
1547,6.722821,host,1.45.1,USB,91,40fa0001023600384c05fa80020a56c0b460b460a500330a3060a72633c0b4419860b460a5023360b2103360b4609860b4ffe360fb2733c0b460b460a5073360,40fa0001023600384c05fa80020a56c0b460b460a500330a3060a72633c0b4419860b460a5023360b2103360b4609860b4ffe360fb2733c0b460b460a5073360,
1548,6.72345,1.45.1,host,USB,27,,,
1549,6.742444,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1550,6.74247,host,1.45.1,USB,27,,,
1551,6.743251,host,1.45.1,USB,91,40fa0001023700384c05fa80020a87a7721010320a3040b34f1040b3ffe352fb02149414ad10ee10ce102633e0b5551060b560a601330a3060b2103341b860b5,40fa0001023700384c05fa80020a87a7721010320a3040b34f1040b3ffe352fb02149414ad10ee10ce102633e0b5551060b560a601330a3060b2103341b860b5,
1552,6.747535,1.45.1,host,USB,27,,,
1553,6.762448,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1554,6.762472,host,1.45.1,USB,27,,,
1555,6.762949,host,1.45.1,USB,91,40fa0001023800384c05fa80020ab86510911060b560b8ffe33cfb2733e0b560b51b046699550000ff005055aa660000000030004a00503c080030c855003070,40fa0001023800384c05fa80020ab86510911060b560b8ffe33cfb2733e0b560b51b046699550000ff005055aa660000000030004a00503c080030c855003070,
1556,6.767587,1.45.1,host,USB,27,,,
1557,6.782506,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
1558,6.782527,host,1.45.1,USB,27,,,
1559,6.782909,host,1.45.1,USB,91,40fa0001023900384c05fa80020ae9740030000100400800003040080030001900500002005060a600330a3060a4013361a4023362a4033363a4043364a40533,40fa0001023900384c05fa80020ae9740030000100400800003040080030001900500002005060a600330a3060a4013361a4023362a4033363a4043364a40533,
